title,news,links,date,author
Zotsatira za Mayeso a Standard 8 Zatuluka,"Wolemba: Thokozani Chapola Uduna wa za maphunziro, sayansi ndi luso la makono watulutsa zotsatira za mayeso a ophunzira a Standard 8 a chaka chino. Malingana ndi chikalata cha zotsatilachi, ophunzirawa akhonza ndi 77.46% zomwe zikutanthauza kuti mwa ophunzira 282, 428 omwe analemba mayesowa ophunzira 218, 756 ndi omwe apambana kuyimira. Mwa ophunzira opambana-wa 82, 072 ndi omwe awasankhira m’sukulu zosiyanasiyana za sekondale za boma zomwe zikuyimira 37. 5 %. Ophunzira omwe asankhidwawa undunawu wati akukayenera kukaonekera msukulu zomwe awasankhira pa 16 September 2019.",https://www.radiomaria.mw/zotsatira-za-mayeso-a-standard-8-zatuluka/,"August 6, 2019",Izahaki Mwacha
Matola Wapempha Akhristu Azithandiza Makwaya,"Wolemba: Thokozani Chapola Akhristu m’dziko muno awapempha kuti adzidzipereka pa ntchito zothandiza magulu omwe amadzipereka pa ntchito zofalitsa m’thenga wabwino kudzera mu mayimbidwe. A Patrick Matola omwe anali mlendo olemekezeka pa mwambo wokhazikitsa chimbale cha kwaya St. Gregory ku Matawale Parish mu dayosizi ya Zomba ndi omwe anen izi pa mwambowu. A Matola omwenso ndi mmodzi mwa aphungu a ku nyumba ya malamulo mbomalo ati anapezeka kumwambo-wu pofuna kusonyeza umodzi womwe ulipo pakati pa mpingo wakatolika ndi atsogoleri a ndale mdziko muno. “Ine monga mkatolika ndinawona chinthu chofunikira kwambiri kuti ndizakhale nawo pa mwambo umenewu. Ife a ndale ndifenso akhristu choncho ndine wokondwa kuti anandiyitana kuno,” anatero Matola. Polankhulanso wapampando wa kwayayi a Nafutali Benister anathokoza akhristu  komanso makwaya omwe anafika ndikuthandiza kwayayi pa mwambowu.",https://www.radiomaria.mw/matola-wapempha-akhristu-azithandiza-makwaya/,"August 6, 2019",Izahaki Mwacha
Makhwala Ozunguza Ubongo Akukoledzera Uphawi Kwa Achinyamata-RAC,"Wolemba: Sylvester Kasitomu Kukula kwa m’chitidwe wogwilitsa ntchito makhwala ozunguza bongo ndi kumwa mowa mwauchidakwa Drug and Alcahol Abuse akuti ndi umene ukukolezera mavuto a umphawi ndi makhalidwe oyipa pakati pa achinyamata ambiri m’dziko muno. Mkulu wa bungwe lopereka uphungu wa za maufulu a wanthu la Rights Advice Center RAC a Madalitso Masache ndi amene wanena izi pakutha pa maphunziro a tsiku limodzi a atsogoleri a zipembedzo ndi adindo ena m’boma la Mangochi. Malingana ndi a Masache maphunziro-wo anali othandiza atsogoleri-wa za momwe angathandizire pa ntchito zolimbana ndi m’chitidwe-wu m’bomalo ndipo anachitika ndi thandizo lochokera ku bungwe la Norwegian Church Aid NCA. “Tinabwera kudzawaphunzitsa anthu amawatumikira ku madera kwawo kuti akawafikire anthu amene akupezeka mmadera awo kuti mchitidwe ogwiritsa ntchito mankhwala ozunguaza bongo kaamba koti izi ndimene zikubwezeretsa chitukuko cha dzikolino mbuyo,” anatero Masache. Ndipo polankhulanso m’modzi mwa omwe achita nawo maphunziro-wo Sheikh Abdula Kaposa anayamikira bungwe-li kamba ka maphunziro-wo kaamba koti dera lawoli likukhudzidwa kwambiri ndi mavuto omwe akudza pakati pawo kaamba komwa mowa mwauchidakwa. “Chomwe chimachitika nchoti munthu akagwiritsa ntchito makhwala ozunguza bongo monga kumwa mowa mwauchidakwa amachita zinthu zosayenera monga mchitidwe ogonana zomwe zikuchulukitsa chiwerengero cha anthu omwe akudwala matenda oapatsirana pogonana monga edzi,” anatero Sheikh Kaposa. Maphunzirowa anasonkhanitsa adindo ozungulira boma lamangochi omwe anagakhale ndi kuthekera kophunzitsa anzawo za kuyipa kogwiritsa ntchito mkhwala ozunguza ubongo.",https://www.radiomaria.mw/makhwala-ozunguza-ubongo-akukoledzera-uphawi-kwa-achinyamata-rac/,"August 2, 2019",Izahaki Mwacha
Boma Lilimbana ndi Mchitidwe Odzembetsa Anthu,"Wolemba: Sylvester Kasitomu Unduna owona za chitetezo cha m’dziko wati uyesetsa pa ntchito yolimbana ndi mchitidwe ozembesta anthu (Human Trafficking) umenenso wakula kwambiri mdziko muno. Nduna mu undunawu a Nicholas Dausi anena izi mu mzinda wa Lilongwe pa mwambo wokumbukira tsiku lolimbana ndi mchitidwe wozembetsa anthu pa dziko lonse. A Dausi ati ndizomvetsa chisoni kuti m’chitidwe-wu ukuchitikira aliyense ngakhale anthu ophunzira kumene zomwe zikuyika pachiopsezo miyoyo ya anthu ambiri choncho ati unduna wawo ugwirana manja ndi magulu onse okhudzidwa polimbana ndi mchitidwewu. “Zomatenga anthu kuti tili ndi ntchito zoti mukagwoire mmaiko wena pamapeto pake ndikumakawagwiritsa ntchito za uhule ndi zina tikudzidziwa ndipo tikufuna kuti zitheretu mdziko muno,” anatero a Dausi. Ndipo polankhulapo mkulu oyang’anira nkhani zozembetsa anthu ku nthambi ya bungwe la united nations yoona nkhani zokhudza makhwala ozunguza ubongo mdziko muno a Maxwel Matewere anati nthambi zonse zoona za malamulo mdziko muno ziwunika nkhaniyi kuti itheretu ndipo anthu omwe apezeke akhudzidwe ndi mchitidwewu kuti amangidwe. “Anthu ena amangidwa kale pokhudzidwa ndi milanduyi ndipo ena anchajidwa kale ndipo ine ndi osangala kuti boma latengapo gawo pofuna kuteteza anthuwa,” anatero a Matewere. Anthu amangidwa pokhudzidwa ndi milanduyi ndi okwana 32 ndipo mwa anthuwa 16 ndi omwe milandu yawo inatha ndipo akugwira ukaidi kundende za mdziko lino.",https://www.radiomaria.mw/boma-lilimbana-ndi-mchitidwe-odzembetsa-anthu/,"August 1, 2019",Izahaki Mwacha
Chiwerengero cha Mabanja Awana Chakwera M’boma la Mulanje,"Wolemba: Sylvester Kasitomu Chiwerengero cha atsikana osakwana zaka 16 omwe akulowa mmbanja nsaga ati chikupitilira kukwera mboma la Mulanje.
Izi zadziwika pambuyo pa ntchito yochotsa atsikana omwe alowa m’mbanja nsanga ndi kuwabwezera ku sukulu mbomali.
Polankhulapo m’modzi mwa akuluakulu abungwe la World Vision mbomali a Samson Semu ati ndi khumbo labungweli kuti ana onse amene sanakwane zaka 16 azikhala pa sukulu osati pabanja.
Ndipo polankhulapo mfumu Chikumbu yomwe ndi imene ili patsogolo pa ntchito yothetsa maukwati a ana achicheperewa inati ana omwe achotsedwa kumawanjawa abwerera ku sukulu kuti akapitilize maphunziro awo.
othilirapo ndemanga mkulu wa ozenga milandu mbomali ku bwalo loyamba a smart maluwasi wati milandu yomwe anthu akupalamula yokhudza kugona ndi ana achipere ikuchulukirachulukiranso mbomali.
“Chaka chino chokha tachita register milandu yokwana 50 kuyerekeza ndi chaka chatha pomwe tinachita register yokwana 68 yokha zomwe zikusonyeza kuti milandu yogona ndi ana achichepere ikula kwambiri chikamatha chaka chino,” anatero Maluwasi.
Ndondomeko yothetsa mabanja a ana achichepere inayamba mu chaka cha 2016 ndipo maukwati okwana 2,020 anathetsedwa ndipo ana 1000 ndi omwe abwerera ku sukulu.",https://www.radiomaria.mw/chiwerengero-cha-mabanja-awana-chakwera-mboma-la-mulanje/,"August 1, 2019",Izahaki Mwacha
Holly Cross Ipempha Makolo Atenge Gawo pa Maphunziro a Ana Awo,"Wolemba: Thokozani Chapola Makolo ozungulira sukulu ya mpingo wakatolika ya Holly Cross ku Ulongwe m’boma la Balaka awapempha kuti adzipereke pa ntchito zokweza maphunziro apasukulu-yi. Mmodzi mwa akuluakulu oyendetsa ntchito za sukulu-yi, bambo Christopher Sichinga anena izi pa msonkhano wa makolo ndi adindo oyendetsa ntchito za pasukuluyi. Iwo ati kuti ana adzichita bwino pa maphunziro awo zikufunika kuti makoko a mdelaro apitilize kudzipereka pokweza ntchito za maphunziro a wana pa sukuluyi. Pamenepa bambo-wa anati mpingo wakatolika upitiriza kugwira ntchito zake ndi boma ndi kuonetsetsa kuti ntchito zokweza maphunziro m’dziko muno zikuyenda bwino.",https://www.radiomaria.mw/holly-cross-ipempha-makolo-atenge-gawo-pa-maphunziro-a-ana-awo/,"August 1, 2019",Izahaki Mwacha
REACH Trust Ichita Kafukufuku wa Zaumoyo,"Wolemba: Sylvester Kasitomu Bungwe lomwe limachita kafukufuku pa nkhani za umoyo mdziko muno la Reach Trust lati liphunzitsa akuluakulu a zachipatala  m’boma la Zomba, upangiri wa zaumoyo. M’modzi mwa akuluakulu ku bungwe-li m’dziko muno a Cassim Kwalamasa anena izi m’boma la Zomba pomwe amafotokozera khonsolo ya bomalo za momwe agwilire ntchito yawo. Iwo ati pali akuluakulu ena omwe sanaphunzire za chipatala koma anapatsidwa ntchito yoyang’anira zipatala choncho bungwe lawo lipereka upangiri woti anthuwa azitha kutsogolera bwino ntchito yomwe amagwira.
“Nkhani yayikulu ndi yoti pali anthu ambiri amene amagwira ntchito za chipatala monga ma dokotala muzipatala za m’maboma mdziko muno iwowa akafika pamalopa m’malo mogwira ntchito yawo amapatsidwanso ntchito monga adminstration zomwe sanaphunzire. Ndondomeko imeneyi iwathandiza kuti pamene apatsidwa maudindo osiyanasiyana azitha kuwagwira mosavuta,” anatero Kwalamasa. Dongosololi linayamba mu chaka cha 2017 m’boma la Dowa ndipo maboma a Zomba, Machinga ndi Mangochi azichitira pamodzi.",https://www.radiomaria.mw/reach-trust-ichita-kafukufuku-wa-zaumoyo/,"August 1, 2019",Izahaki Mwacha
Apempha Achitetezo Asamalowelere Ndale,"Wolemba: Sylvester Kasitomu Mkulu wa apolisi m’boma la Zomba, Deputy Commissioner Happy Mkandawire wapempha achitetezo mdziko muno kuti asamalowetse ndale mu ntchito yawo. Mkandawire amalankhula izi ku Police College mu mzindawo pa msonkhano omwe amafotokozera akuluakulu oyang’anira chitetezo chakumudzi za momwe apolisi agwilira ntchito yawo miyezi isanu ndi umodzi yapitayi. Iwo ati chiwerengero cha milandu chatsika m’bomalo kusiyana ndi milandu ya ngozi za pansewu yomwe ati yakwera kwambiri chifukwa oyendetsa galimoto ambiri amakhala ataledzera. Mwazina iye wati apolisi akuyesetsa kugwira ntchito modzipereka pofuna kuchepetsa umbava ndi umbanda m’bomalo. “Nkhani yayikulu ndi yoti tikufuna kuchepetsa milandu ya pa nsewu kaamba koti mu miyezi 6 yapitayi milandu ya umbanda ndi ina yabwera yochepa ku ofesi kwathu kuyerekeza ndi milandu ya pansewu izi zikuchitika kaamba koti madalaivala ena akumayendetsa galimoto kapena njinga zamoto ataledzera. Ndi khumbo lathu kuti miyezi ikubwerayi tichepetse milanduyi,” anatero Mkandawire. Ndipo Polankhulapo bwanamkubwa wa bomalo Emmanuel Bambe walangiza akuluakulu a chitetezo cha kumudziwa kuti apewe kulanga okha munthu amene akumuganizira kuti wapalamula mlandu ponena kuti udindo umenewu ndi wa apolisi kapena akuluakulu odziwa za malamulo. “Chachikulu ndi choti tiwazindikiritse anthu kuti akagwira mumnthu oti wapalamula mulandu azibwera naye kupolisi kuti lamulo ligwire ntchito,” anatero Bambe. Iwo anapitiriza kupempha magulu a polisi ya kumudzi ndi mafumu kuti apewe mchitidwe okambirana kumudzi milandu monga yogwiririra kudzembetsa ana ndi ina ikuluikulu poopa kubweretsa chisokonezo zomwe zingachititse kuti opalamula mulandu avulazidwe kapena kuphedwa kumene.",https://www.radiomaria.mw/apempha-achitetezo-asamalowelere-ndale/,"July 31, 2019",Izahaki Mwacha
Malawi Ikumbukira Anthu Otaya Miyoyo Mmalo Osungiramo Nyama,"Wolemba: Sylvester Kasitomu Dziko la Malawi lagwirizana ndi maiko pa dziko lonse lero pokumbukira anthu omwe adataya miyoyo yawo akugwira ntchito m’malo osungilamo nyama za ku tchile. Dziko la pansi limakumbikira tsikuli pa 31 July chaka chili chonse pofuna kupereka ulemu wapadera kwa anthu-wa. A Brighton Kumchedwa yemwe ndi mkulu wa nthambi yooona za malo osungilamo nyama zachilengedwe m’dziko muno ndipo anati tsikuli ndilofunika kwambiri kaamba koti asirikali omwe amagwira ntchito mmalo osungiramo zachilengedwe amagwira ntchito yoatamandika kwambiri maka posamalira zachilengedwezi zomwe ndi zothandiza mu mbiri komanso chuma cha dziko lino. “Tsiku limeli ndi lofunika kwambiri kuti tidzilikumbukuira kaamba koti akuthandiza pantchito zopititsa patsogolo zinthu zachilengedwezi zomwe ndi zofunika mdziko,” anatero a Kumchedwa. Iwo anpitilira kunena nkhani za chitetezo cha anthuwa kuti pomwe akugwira ntchito zosamalira nyamazi amayenera kuwapatsa zida zozitetezera monga mfuti komanso nsapato maka kwa nyama zolusa zomwe angamakumane nazo mu khalango zomwe zikusungidwirako.",https://www.radiomaria.mw/malawi-ikumbukira-anthu-otaya-miyoyo-mmalo-osungiramo-nyama/,"July 31, 2019",Izahaki Mwacha
SECAM Yapempha Maiko Alimbane Ndi Mchitidwe Wozembetsa Anthu,"Wolemba: Sylvester Kasitomu Mpingo wakatolika m’mayiko a mu Africa wapempha mayiko kuti adzipereke pa ntchito zolimbana ndi m’chitidwe wozembetsa anthu ndi kulemba ntchito ana aang’ono. Wachiwiri kwa wapampando wa bungwe la maepiskopi a mpingo wa katolika mchigawo cha kumvuma kwa Africa  ndi Madagascar la Symposium of Episcopal Comferences of Africa And Madagascar (SECAM), ambuye Thomas Luka Msusa anena izi mu zolankhula zawo ku msonkhano umene ma episkopi a mchigawochi analinawo mdziko la Uganda. Msonkhano-wu unayamba pa 21 ndipo watha pa 28 July 2019. Pamenepa Ambuye Msusa afotokozera atolankhani a Vatican  Radio kuti mchitidwe wozembetsa anthu ndi kugwilitsa ntchito ana ang’ono ndi nkhanza zina zomwe akukomana nazo, wakula kwambiri m’mayikowa kotero mayiko sakuyenera kungokhala chete koma kuonetsetsa kuti akuyika mfundo zabwino zotetedza anthu ku m’chitidweu.",https://www.radiomaria.mw/secam-yapempha-maiko-alimbane-ndi-mchitidwe-wozembetsa-anthu/,"July 31, 2019",Izahaki Mwacha
Anthu Okhudzidwa Achita Ziwonetsero ku Makanjira,"Wolemba: Thokozani Chapola Gulu lina la anthu lomwe likudzitchula kuti anthu okhudzidwa a mdera la Makanjira lomwe ndi dera la kumpoto kwa boma la Mangochi anachita ziwonetsero pofuna kukakamiza phungu wa deralo Benedicto Chambo kuti afotokoze bwino momwe ndalama zina za deralo zinayendera. Gululi lati Chambo yemwe ndi wa chipani cha DPP anasokoneza ndalama zina zomwe zimayenera kugwiritsidwa ntchito pomanga milatho iwiri, scheme ya za ulimi komanso police unit mderalo. Padakali pano gululi kudzera mwa mtsogoleri wawo Selli Muhammad, lawopseza kuti ngati phunguyu safotokoza bwino pa nkhaniyi, amuletsa kufikanso kuderali kwa zaka zonse zisanu zomwe akhale ali pa udindowu. “Panali ndalama za CDF zoti amangire ma bridge awiri ndi ma scheme 4. Tinawapeza kuti tilankhule nawo koma anatiuza kuti ife sizikutikhudza ndipo si mbali yathu. Akapanda kufotokoza bwino timuuza kuti azikhala ku tawuni komwe amakhala komwe mpaka teremu yake izathe koma asazaonekenso kuno. Akazachita makani tizagwiritsa ntchito umunthu wathu pa iyeyo,” anatero Muhammad. Koma polankhulapo Chambo anati ziwonetserozi zikuchitika pa zifukwa za ndale ndipo wati yemwe amapikisana naye kwambiri pa chisankho chapitachi ku deralo ndi amene akukolezera ziwonetserozi. “Ine sindimagwira ndalama za CDF, nnazisiya mmanja mwa a ADC kuti aziyendetsa. Choncho akanakhala kuti ndi a ADC akunena zimenezi ndikanavomereza. Iwowo apite ku khonsolo akafufuze kaye bwino abwere ndi nkhani yomwe ali nayo umboni chifukwa nditha kukawasumira pondiyipitsira mbiri yanga. Amene akukolezera zimenezi ndi yemwe ndimapikisana naye pa chisankho chapitachi. Akanakhala kuti anthu samandikonda ku dera kwanga sibwenzi atandivoteranso teremu yachiwiri ndipo ndinapambana ndi mavoti ochuluka kwambiri,” anatero Chambo. Iye wati sali okonzeka kukumana ndi gululi kuti alifotokozere momwe ndalamazi zinayendera kaamba koti gululi lafulumira kuchita ziwonetsero lisanakambirane naye ndipo wapempha gululi kuti likumane ndi akuluakulu a khonsolo ya bomalo kuti akafufuze bwino nkhaniyi. Pa chisankho chapitachi Chambo anapambana ndi mavoti okwana 12, 277  ndipo wachiwiri wake anali Ibrahim Matola wa chipani cha PP amene anapeza mavoti okwana 5188.",https://www.radiomaria.mw/anthu-okhudzidwa-achita-ziwonetsero-ku-makanjira/,"July 31, 2019",Izahaki Mwacha
Kwaya ya Gambula Parishi Iyendera Magomero Parishi,"Wolemba: Sylvester Kasitomu Kuyenderana pakati pa makwaya a mpingo wakatolika ati ndi komwe kungathandize pa ntchito yopititsa patsogolo chipembedzo mumpingowu. Wapampando wa kwaya ya St. Josephy kuchokera kwa Gambula Parish mu Archidayosizi ya Blantyre a Harry Nthala ndi omwe anena izi pa ulendo wawo wokachedzerana ndi kwaya ya St. Patricks ku Magomelo Parish mu Dayosizi ya Zomba. Mwazina iwo ati makwaya ali ndi udindo waukulu maka pokometsa komanso kupititsa patsogolo chipembedzo cha mpingowu. Mwazina anthala anati ulendo wawo aphunzira zambiri monga njira za mmene angaeyendetsere kwaya yyawo monga kukonga komiti ya padera ya akhristu yotchedwa trustees comitee. “Pamene tikuchezerana sitimakhala tingoimba kokhakomanso timakhala tikudziwana komanso kuphunzitsana mfundo za memene tingapititsile patsogolo chipembezo kudzera mukuimba ndi zina,” anatero Nthala. Ndipo polankhulapo mlembi wa kwaya ya st. joseph yochokera ku magomelo mu dayosizi ya Zomba mayi Olive Matola William anati kubwera kwa anzawowa aphunzira zambili monga mmene angapititsile chipembedzo patsogolo kudzera mukuimba ndi zina. “Tikamayenderana sitimangophunzitsana kuimba kokha komanso timapezerapo mwayi odziwa madera komanso zikhalidwe za anzathu,” anatero mayi Matola. kwaya ya St. Josephy ndi yomwe inatsogolera ndi nyimbo pa nsembe ya ukaristiya ya patsikuli.",https://www.radiomaria.mw/kwaya-ya-gambula-parishi-iyendera-magomero-parishi/,"July 29, 2019",Izahaki Mwacha
Matenda Osapatsirana Akuchuluka-Boma,"Wolemba: Sylvester Kasitomu Boma kudzera muunduna wa zaumoyo lati pofika mchaka cha 2025 anthu ambiri mdziko muno azakhala atakhudzidwa ndi matenda monga kuthamanga kwa magazi ndi shuga kuposa matenda opatsirana monga a Edzi. Mkulu othandizira kuyendetsa zipatala ku matenda asapatsirana mdziko muno ku undunawu a Hestings Chigalu Chiumia ndiwo ayankhula izi mboma la zomba pomwe amafotokozera akuluakulu aboma la zomba za matenda amgonagona osapatsirana-wa. Mwazina a Chiumia alangiza anthu kuti apewe kusuta fodya ndi kuledzara alimbikitse kudya zakudya zamagulu komanso kuchita masewera olimbitsa thupi zomwe ndizothandiza kuti asadwale matendawa. Mwazina iwo anati anthu ambiri ngati sasata njira zoyenera pakayendetsedwe kwa moyo wawo azadwala matendawa kuposa amene azapezeke ndi matenda opatsilana monga edzi malungo ndi zina. “Tikamafika mu chaka cha 2025 anthu ambili azakhala atadwala matendawa kaamba koti anthu masiku ano akukonda kudya zakudya za nyama chipisi cha pachiwaya ndi zina zomwe zingapangitse kuti chiwerengero cha mafuta amthupi chikwere ndikuamba kudwala matendawa,” anatero a Chiumia. Mwazina iye wapepha anthu kuti apewe kudya zakudya zomwe zingakoledzere kukwera kwa chiwerengero cha mafuta mthupi komanso kukonda kuchita masewera  kafukufuku anasonyeza kuti muchaka cha 2009 anthu odwala matendawa anali 33 pa hundred aliwonse odwala matenda a bp ndipo 6 pa hundred aliwonse odwala matensda a shuga ndipo mu chaka cha 2016 chinafika kufika pa 19 pa hundred aliwonse odwala bp ndipo atatu pa hundred aliwonse odwala shuga.",https://www.radiomaria.mw/matenda-osapatsirana-akuchuluka-boma/,"July 29, 2019",Izahaki Mwacha
"Paramount Chief Ngolongoliwa Amwalira, Ayikidwa Lachitatu","Wolemba: Thokozani Chapola Mfumu yaikulu ya Alhomwe-Ngolongoliwa Mfumu yaikulu ya mtundu wa alhomwe, Paramount Chief Ngolongoliwa yamwalira. Wofalitsa nkhani ku unduna woona za maboma aang’ono ndi chitukuko cha madera akumudzi Mulhabase Mughogho watsimikiza za nkhaniyi polankhula ndi Radio Maria Malawi. Iye wati mfumuyi yamwalira lamulungu pa 28 July 2019 ku chipatala cha Mwayiwathu mu mzinda wa Blantyre atadwala kwa nthawi yaitali. Mwambo woyika mmanda thjupi la malemu Ngolongoliwauchitika lachitatu pa 31 July 2019 ku likulu la ufumuwu ku Mtundawosema m’boma la Thyolo kuyambira nthawi ya 12 koloko masana. Thupi la malemu Paramount Chief Ngolongoliwa lili mu bokosi Padakali pano mtsogoleri wa dziko lino Peter Mutharika walamula kuti mwambowu udzakhale mwambo wa boma ndi udzalandire ulemu wa asilikali a nkhondo a dziko lino. Malinga ndi a Mughogho, mtsogoleri wa dziko linoyu akakhala nawo pa mwambowu.",https://www.radiomaria.mw/paramount-chief-ngolongoliwa-amwalira-ayikidwa-lachitatu/,"July 29, 2019",Izahaki Mwacha
Abwenzi  Ayamikira Dongosolo la Mariatona,"Wolemba Richard Makombe Abwenzi a Radio Maria Malawi ati ndi okhutira ndi momwe  nyengo ya Mariatona yayendera chaka chino. Mariatona ndi nyengo imene Radio Maria imakonza chaka chilichonse pofuna kupeza thandizo loyendetsera ntchito za wayilesiyi komanso kubwenza ngongole zomwe wayilesiyi ili nazo. Ena mwa abwenzi a wailesiyi ku mwambo wotsekera Mariatona ku Dedza Wapampando wa Abwenzi a Radio Maria mu dayosizi ya Blantyre a James Ngombe awuza Radio Maria Malawi kuti kuyambira pomwe Mariatona inayamba mwezi wa May akhala akutsatira bwino mwa chidwi ndipo ndi osangalala kuti zinthu zayenda bwino mpaka kufikira kumapeto pomwe nyengo ya Mariatona yatsekedwa. A Ngomba ati ngakhale panali zovuta zina monga kusowa kwa mabuku olembapo mmene munthu waperekera thandizo lake anthu ambiri ayesetsa kuthandiza wayilesiyi. “Ndipemphe kwa akuluakulu kuti ayesetse kuti mabuku olemberapo maina a anthu omwe apereka thandizo lawo ku wayilesiyi azifikira anthu aku midzi komwe nawo azithandiza wayilesiyi,” anatero a Ngomba. A Ngomba apempha akhristu komanso antu kuti apitilize kuthandiza wayilesiyi ngakhale Mariatona yatsekedwa pa 27 July 2019. Poyankhulapo wapa mpando wa Abwenzi a Radio Maria mu dayosizi ya Dedza mayi Elina Tcheza wati iwo ndiokondwa kuti zomwe anakonza kuti zichitike potsekera Mariatona zachitika ndipo zayenda bwino. “Ndithokoze onse omwe anatengapo mbali poonesetsa kuti Mariatona wa chaka chino akhale wapamwamba”anatero a Tcheza. A Tcheza ati ngakhale panali zovuta zina komabe zambiri zayenda bwino Kamba koti anthu ambiri athandiza ndi katundu osiyansiyana. Mariatona inatsegulidwa pa 4 May ku Zomba Cathedral ndipo yatskedwa ku Mtendere Parish mu dayosizi ya Dedza.",https://www.radiomaria.mw/abwenzi-ayamikira-dongosolo-la-mariatona/,"July 29, 2019",Izahaki Mwacha
Parishi ya Kausi Ichita Chaka cha Nkhoswe Yake,"Wolemba: Sylvester Kasitomu Akhristu a muparish ya kausi mu dayosizi ya mangochi awapempha kuti akhale achikondi monga nkhoswe zawo Anna ndi Joakimu woyera amaonetsa ali pansi pano. Vicar general wa dayosiziyi bambo Frank Chingale ndi omwe anena izi pambuyo pa mwambo wamisa yokumbukura nkhoswe za parishiyi zomwe ndi Ana ndi Joakimu woyera. Iwo ati Anna ndi Joackim woyera anali banja la chikondi ndi loopa mulungu kotero akhristu mu parishiyi nawonso akuyenera kuonetsa chikondi pakati pawo. “Monga nkhoswe za parishi yanu zinali zachikondi inunso muonetse chikondi pakati panu pokonda kuthandizana komanso kupephererana. Mwapadera ndithokoze akhristu nonse amene mwatenga nawo gawo pamwambowu kuti uchitike ena mwaika ndalama ena mapemphero amene ndipempha mulungu odziwa kupereka awonjezere pomwe mwachotsa,” anatero bambo Chingale. Mwazina bambowa anati pamene akkhristu asonkhana pa miyambo ngati iyi zimasonyeza umodzi ndi ubale omwe ulipo pakati pawo. Mpingo wakatolika umakondwererea Anna ndi Joakimu woyera pa 26 july chaka chilichonse lomwe chaka linali lachisanu lapitali ndipo parishiyi yachita chakachi la mulungu pa 28 July 2019.",https://www.radiomaria.mw/parishi-ya-kausi-ichita-chaka-cha-nkhoswe-yake/,"July 28, 2019",Izahaki Mwacha
Sukulu ya Mkombaphala Ikufewetsa Ntchito ya Aphunzitsi,"Wolemba: Sylvster Kasitomu Kutumiza ana ku sukulu za mkombapahala ati kukuchepetsa ntchito ya aphunzitsi pomwe apita ku sukulu za primary. Mlangizi wa aphunzitsi amsukulu za primary mu zone ya Chimwala mboma la Mangochi mayi Nancy Ndazamo ndi omwe anena izi powuza mtolankhani wathu. Iwo ati ndi khumbo lawo kuti sukulu iliyonse ya pulaimale ikhale ndi sukulu ya mkombaphala komwe ana angaphunzireko mmene angulumikizirane ndi aphunzitsi zomwe zikuchititsa anawa kuti akapita ku primary azikachita bwino. Mwazina mayi Ndazamo  apempha makolo kuti azipititsa ana awo ku sukulu za mkomba phala kuti azakhale ana anzeru pomwe apita ku primary. “Ana omwe akuchokera ku sukulu za mkombaphala akuthandiza kwambiri pa tchito yophunzitsa maka ife aphunzitsi a ku primale kaamba koti amakhala kuti pamene akukayamba sukulu akudziwa kupinda chilembo zomwe zimachititsa kuti aphunzitsiwa asakhale ndi ntchito yomudziwitsa kugwira kwa pensulo,” anatero mayi Ndazamo. Malinga ndi mkulu wa zamaphunziroyu, madera ambiri mdziko muno amkumana ndi vuto la kusowa kwa sukulu za mkomba phala kaamba kosowa thandizo loti athe kusamalira anawa.",https://www.radiomaria.mw/sukulu-ya-mkombaphala-ikufewetsa-ntchito-ya-aphunzitsi/,"July 28, 2019",Izahaki Mwacha
